@relation JM1
@attribute country code {AD,AE,AF,AG,AI,AL,AM,AN,AO,AQ,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GU,GW,GY,HK,HM,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UM,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW}
@attribute currentTime real
@attribute predictionTime real
@attribute exposureTime real
@attribute exposure {Arsenic,Asbestos,Asphalt fumes,Benzene,Beryllium,1-Bromopropane,13-Butadiene,Cadmium,Chromium,Diacetyl,Diesel exhaust,Ethylene oxide,Formaldehyde,Hexavalent chromium,Hydrogen sulfide,Isocyanates,Lead,Mercury,Metals toxic,Metalworking fluids,Methylene chloride,SilicaCrystalline,Solvents,Synthetic mineral fibers,Toluene}
@attribute gender {F,M}
@attribute mutationCount numeric
@data
TD,631152000000,1587340800000,0,Arsenic,F,30
LA,631152000000,1587340800000,0,Arsenic,M,42
PR,631152000000,1587340800000,0,Arsenic,F,37
HN,631152000000,1587340800000,0,Arsenic,M,33
TG,631152000000,1587340800000,0,Arsenic,F,33
BO,631152000000,1587340800000,0,Arsenic,F,26
OM,631152000000,1587340800000,0,Arsenic,F,36
MY,631152000000,1587340800000,0,Arsenic,F,37
YE,631152000000,1587340800000,0,Arsenic,F,36
ZW,631152000000,1587340800000,0,Arsenic,F,25
AT,631152000000,1587340800000,0,Arsenic,M,42
TM,631152000000,1587340800000,1,Arsenic,M,28
VI,631152000000,1587340800000,0,Arsenic,F,31
IE,631152000000,1587340800000,0,Arsenic,F,32
VA,631152000000,1587340800000,0,Arsenic,F,23
DJ,631152000000,1587340800000,0,Arsenic,M,30
BJ,631152000000,1587340800000,0,Arsenic,F,45
RW,631152000000,1587340800000,0,Arsenic,F,30
NC,631152000000,1587340800000,0,Arsenic,F,33
BV,631152000000,1587340800000,0,Arsenic,F,32
MY,631152000000,1587340800000,0,Arsenic,M,37
VN,631152000000,1587340800000,0,Arsenic,M,26
BL,631152000000,1587340800000,0,Arsenic,M,36
NR,631152000000,1587340800000,0,Arsenic,M,35
CH,631152000000,1587340800000,0,Arsenic,F,27
CN,631152000000,1587340800000,0,Arsenic,M,39
MQ,631152000000,1587340800000,0,Arsenic,M,42
SC,631152000000,1587340800000,0,Arsenic,F,24
US,631152000000,1587340800000,0,Arsenic,M,32
CH,631152000000,1587340800000,1,Arsenic,F,27
SO,631152000000,1587340800000,0,Arsenic,M,32
PK,631152000000,1587340800000,0,Arsenic,F,42
TZ,631152000000,1587340800000,0,Arsenic,F,38
CI,631152000000,1587340800000,0,Arsenic,F,44
AU,631152000000,1587340800000,0,Arsenic,F,37
ES,631152000000,1587340800000,0,Arsenic,F,36
MA,631152000000,1587340800000,0,Arsenic,M,29
OM,631152000000,1587340800000,0,Arsenic,M,36
BE,631152000000,1587340800000,0,Arsenic,M,35
NL,631152000000,1587340800000,0,Arsenic,M,45
EG,631152000000,1587340800000,0,Arsenic,M,32
FK,631152000000,1587340800000,1,Arsenic,M,35
GQ,631152000000,1587340800000,0,Arsenic,F,41
IN,631152000000,1587340800000,0,Arsenic,M,39
UA,631152000000,1587340800000,0,Arsenic,F,34
SA,631152000000,1587340800000,0,Arsenic,F,27
OM,631152000000,1587340800000,0,Arsenic,M,36
GT,631152000000,1587340800000,0,Arsenic,F,33
CZ,631152000000,1587340800000,0,Arsenic,F,41
MA,631152000000,1587340800000,0,Arsenic,M,29
NZ,631152000000,1587340800000,0,Arsenic,F,38
SK,631152000000,1587340800000,0,Arsenic,F,36
CK,631152000000,1587340800000,0,Arsenic,M,40
CO,631152000000,1587340800000,0,Arsenic,F,33
AX,631152000000,1587340800000,0,Arsenic,F,37
RE,631152000000,1587340800000,0,Arsenic,F,33
EG,631152000000,1587340800000,1,Arsenic,M,32
PW,631152000000,1587340800000,1,Arsenic,F,35
AS,631152000000,1587340800000,0,Arsenic,M,41
CG,631152000000,1587340800000,0,Arsenic,F,37
SE,631152000000,1587340800000,0,Arsenic,M,32
GY,631152000000,1587340800000,0,Arsenic,F,40
VU,631152000000,1587340800000,0,Arsenic,M,40
MZ,631152000000,1587340800000,0,Arsenic,F,42
LY,631152000000,1587340800000,0,Arsenic,F,46
HU,631152000000,1587340800000,0,Arsenic,M,33
GS,631152000000,1587340800000,0,Arsenic,F,43
GG,631152000000,1587340800000,0,Arsenic,F,29
SG,631152000000,1587340800000,0,Arsenic,F,43
SD,631152000000,1587340800000,0,Arsenic,F,37
GN,631152000000,1587340800000,1,Arsenic,M,41
TM,631152000000,1587340800000,0,Arsenic,F,28
CL,631152000000,1587340800000,0,Arsenic,M,34
FR,631152000000,1587340800000,0,Arsenic,M,36
CV,631152000000,1587340800000,0,Arsenic,M,35
DO,631152000000,1587340800000,0,Arsenic,F,32
IM,631152000000,1587340800000,0,Arsenic,M,36
GY,631152000000,1587340800000,0,Arsenic,F,40
KM,631152000000,1587340800000,1,Arsenic,M,38
LA,631152000000,1587340800000,1,Arsenic,M,42
CR,631152000000,1587340800000,0,Arsenic,M,35
AQ,631152000000,1587340800000,0,Arsenic,M,31
NC,631152000000,1587340800000,0,Arsenic,F,33
NE,631152000000,1587340800000,0,Arsenic,M,42
DK,631152000000,1587340800000,0,Arsenic,F,36
BZ,631152000000,1587340800000,0,Arsenic,M,28
FR,631152000000,1587340800000,0,Arsenic,F,36
BN,631152000000,1587340800000,1,Arsenic,M,41
KN,631152000000,1587340800000,0,Arsenic,F,43
ML,631152000000,1587340800000,0,Arsenic,M,33
FI,631152000000,1587340800000,0,Arsenic,F,32
ES,631152000000,1587340800000,0,Arsenic,M,36
EH,631152000000,1587340800000,1,Arsenic,M,30
SN,631152000000,1587340800000,0,Arsenic,F,34
GD,631152000000,1587340800000,0,Arsenic,M,29
MN,631152000000,1587340800000,1,Arsenic,F,37
PH,631152000000,1587340800000,1,Arsenic,M,33
NP,631152000000,1587340800000,0,Arsenic,F,38
OM,631152000000,1587340800000,0,Arsenic,F,36
CY,631152000000,1587340800000,1,Arsenic,F,33
NR,631152000000,1587340800000,1,Arsenic,M,35
AL,631152000000,1587340800000,0,Arsenic,F,29
CF,631152000000,1587340800000,0,Arsenic,M,26
SM,631152000000,1587340800000,0,Arsenic,F,37
SH,631152000000,1587340800000,0,Arsenic,M,36
JM,631152000000,1587340800000,0,Arsenic,F,29
FM,631152000000,1587340800000,0,Arsenic,M,37
ZW,631152000000,1587340800000,0,Arsenic,M,25
ZA,631152000000,1587340800000,0,Arsenic,F,33
GN,631152000000,1587340800000,0,Arsenic,M,41
IO,631152000000,1587340800000,0,Arsenic,M,35
CD,631152000000,1587340800000,0,Arsenic,F,39
IL,631152000000,1587340800000,0,Arsenic,M,31
IM,631152000000,1587340800000,1,Arsenic,M,36
MK,631152000000,1587340800000,1,Arsenic,M,36
IR,631152000000,1587340800000,0,Arsenic,F,34
CW,631152000000,1587340800000,0,Arsenic,M,35
BN,631152000000,1587340800000,1,Arsenic,M,41
SI,631152000000,1587340800000,0,Arsenic,M,31
UM,631152000000,1587340800000,0,Arsenic,M,33
NO,631152000000,1587340800000,0,Arsenic,M,24
PF,631152000000,1587340800000,0,Arsenic,F,36
HU,631152000000,1587340800000,0,Arsenic,M,33
FK,631152000000,1587340800000,0,Arsenic,F,35
CZ,631152000000,1587340800000,0,Arsenic,M,41
SI,631152000000,1587340800000,0,Arsenic,F,31
CM,631152000000,1587340800000,0,Arsenic,F,29
IE,631152000000,1587340800000,0,Arsenic,M,32
GB,631152000000,1587340800000,0,Arsenic,F,33
TR,631152000000,1587340800000,0,Arsenic,M,35
DO,631152000000,1587340800000,1,Arsenic,F,32
LR,631152000000,1587340800000,0,Arsenic,M,26
MR,631152000000,1587340800000,0,Arsenic,F,36
TD,631152000000,1587340800000,0,Arsenic,M,30
EH,631152000000,1587340800000,0,Arsenic,M,30
PL,631152000000,1587340800000,0,Arsenic,M,32
TV,631152000000,1587340800000,0,Arsenic,F,36
ST,631152000000,1587340800000,0,Arsenic,F,38
AU,631152000000,1587340800000,1,Arsenic,F,37
SS,631152000000,1587340800000,1,Arsenic,F,29
IR,631152000000,1587340800000,0,Arsenic,F,34
IR,631152000000,1587340800000,0,Arsenic,M,34
DE,631152000000,1587340800000,0,Arsenic,F,44
UM,631152000000,1587340800000,0,Arsenic,M,33
KP,631152000000,1587340800000,0,Arsenic,M,31
CI,631152000000,1587340800000,0,Arsenic,M,44
EG,631152000000,1587340800000,1,Arsenic,F,32
LR,631152000000,1587340800000,0,Arsenic,F,26
AX,631152000000,1587340800000,0,Arsenic,M,37
BW,631152000000,1587340800000,0,Arsenic,F,42
NZ,631152000000,1587340800000,1,Arsenic,M,38
BM,631152000000,1587340800000,0,Arsenic,M,35
KN,631152000000,1587340800000,0,Arsenic,M,43
GS,631152000000,1587340800000,0,Arsenic,M,43
GH,631152000000,1587340800000,0,Arsenic,F,40
NZ,631152000000,1587340800000,0,Arsenic,F,38
BR,631152000000,1587340800000,0,Arsenic,M,35
CW,631152000000,1587340800000,0,Arsenic,M,35
CA,631152000000,1587340800000,0,Arsenic,M,40
KW,631152000000,1587340800000,0,Arsenic,M,26
MA,631152000000,1587340800000,0,Arsenic,M,29
AM,631152000000,1587340800000,1,Arsenic,M,40
KP,631152000000,1587340800000,0,Arsenic,M,31
MK,631152000000,1587340800000,0,Arsenic,F,36
BJ,631152000000,1587340800000,1,Arsenic,F,45
KG,631152000000,1587340800000,1,Arsenic,M,40
KM,631152000000,1587340800000,0,Arsenic,M,38
FR,631152000000,1587340800000,0,Arsenic,M,36
EC,631152000000,1587340800000,0,Arsenic,M,28
ML,631152000000,1587340800000,0,Arsenic,F,33
WS,631152000000,1587340800000,0,Arsenic,M,39
LK,631152000000,1587340800000,0,Arsenic,M,36
BF,631152000000,1587340800000,0,Arsenic,M,32
MV,631152000000,1587340800000,0,Arsenic,M,29
VU,631152000000,1587340800000,0,Arsenic,M,40
JE,631152000000,1587340800000,0,Arsenic,F,24
ID,631152000000,1587340800000,0,Arsenic,M,45
TH,631152000000,1587340800000,0,Arsenic,F,26
MC,631152000000,1587340800000,1,Arsenic,F,40
IR,631152000000,1587340800000,1,Arsenic,M,34
IO,631152000000,1587340800000,0,Arsenic,F,35
LK,631152000000,1587340800000,0,Arsenic,M,36
GH,631152000000,1587340800000,0,Arsenic,M,40
IN,631152000000,1587340800000,0,Arsenic,F,39
MX,631152000000,1587340800000,0,Arsenic,M,32
DJ,631152000000,1587340800000,1,Arsenic,M,30
PS,631152000000,1587340800000,0,Arsenic,M,43
CD,631152000000,1587340800000,0,Arsenic,F,39
GY,631152000000,1587340800000,0,Arsenic,M,40
DK,631152000000,1587340800000,0,Arsenic,M,36
MF,631152000000,1587340800000,0,Arsenic,M,39
BW,631152000000,1587340800000,0,Arsenic,M,42
JM,631152000000,1587340800000,0,Arsenic,F,29
DO,631152000000,1587340800000,0,Arsenic,F,32
LB,631152000000,1587340800000,0,Arsenic,M,39
AE,631152000000,1587340800000,0,Arsenic,F,39
CZ,631152000000,1587340800000,0,Arsenic,M,41
TD,631152000000,1587340800000,1,Arsenic,F,30
CI,631152000000,1587340800000,1,Arsenic,F,44
HU,631152000000,1587340800000,1,Arsenic,M,33
FR,631152000000,1587340800000,1,Arsenic,F,36
KN,631152000000,1587340800000,1,Arsenic,F,43
AL,631152000000,1587340800000,0,Arsenic,F,29
PK,631152000000,1587340800000,0,Arsenic,M,42
PG,631152000000,1587340800000,0,Arsenic,F,29
MK,631152000000,1587340800000,0,Arsenic,M,36
US,631152000000,1587340800000,0,Arsenic,F,32
ES,631152000000,1587340800000,0,Arsenic,M,36
AR,631152000000,1587340800000,0,Arsenic,M,33
NP,631152000000,1587340800000,0,Arsenic,M,38
AR,631152000000,1587340800000,0,Arsenic,F,33
TN,631152000000,1587340800000,0,Arsenic,F,28
SL,631152000000,1587340800000,0,Arsenic,F,40
PH,631152000000,1587340800000,0,Arsenic,M,33
QA,631152000000,1587340800000,0,Arsenic,M,37
FJ,631152000000,1587340800000,0,Arsenic,M,41
NI,631152000000,1587340800000,0,Arsenic,F,26
TZ,631152000000,1587340800000,0,Arsenic,F,38
CZ,631152000000,1587340800000,0,Arsenic,F,41
SG,631152000000,1587340800000,0,Arsenic,M,43
AG,631152000000,1587340800000,0,Arsenic,F,30
BQ,631152000000,1587340800000,0,Arsenic,M,29
GA,631152000000,1587340800000,0,Arsenic,F,39
MA,631152000000,1587340800000,0,Arsenic,M,29
EC,631152000000,1587340800000,0,Arsenic,F,28
NE,631152000000,1587340800000,0,Arsenic,F,42
LA,631152000000,1587340800000,0,Arsenic,F,42
GH,631152000000,1587340800000,0,Arsenic,M,40
AX,631152000000,1587340800000,0,Arsenic,F,37
TJ,631152000000,1587340800000,0,Arsenic,M,31
KR,631152000000,1587340800000,0,Arsenic,F,32
JO,631152000000,1587340800000,1,Arsenic,F,36
GY,631152000000,1587340800000,1,Arsenic,M,40
FO,631152000000,1587340800000,1,Arsenic,F,31
SE,631152000000,1587340800000,0,Arsenic,M,32
DE,631152000000,1587340800000,1,Arsenic,M,44
VC,631152000000,1587340800000,1,Arsenic,F,32
MT,631152000000,1587340800000,0,Arsenic,F,36
PR,631152000000,1587340800000,0,Arsenic,F,37
KM,631152000000,1587340800000,0,Arsenic,F,38
RW,631152000000,1587340800000,0,Arsenic,M,30
TO,631152000000,1587340800000,0,Arsenic,M,37
BH,631152000000,1587340800000,1,Arsenic,M,31
FO,631152000000,1587340800000,0,Arsenic,F,31
GF,631152000000,1587340800000,0,Arsenic,M,30
CI,631152000000,1587340800000,1,Arsenic,F,44
NI,631152000000,1587340800000,1,Arsenic,F,26
PL,631152000000,1587340800000,0,Arsenic,F,32
AS,631152000000,1587340800000,0,Arsenic,F,41
GR,631152000000,1587340800000,0,Arsenic,M,35
SN,631152000000,1587340800000,0,Arsenic,F,34
BZ,631152000000,1587340800000,0,Arsenic,F,28
MV,631152000000,1587340800000,0,Arsenic,F,29
RS,631152000000,1587340800000,1,Arsenic,F,40
BE,631152000000,1587340800000,1,Arsenic,F,35
JE,631152000000,1587340800000,1,Arsenic,M,24
GR,631152000000,1587340800000,0,Arsenic,F,35
CY,631152000000,1587340800000,0,Arsenic,M,33
BA,631152000000,1587340800000,0,Arsenic,F,32
UY,631152000000,1587340800000,1,Arsenic,F,39
KW,631152000000,1587340800000,0,Arsenic,F,26
QA,631152000000,1587340800000,0,Arsenic,M,37
MR,631152000000,1587340800000,1,Arsenic,M,36
TL,631152000000,1587340800000,0,Arsenic,F,24
TT,631152000000,1587340800000,0,Arsenic,M,34
FR,631152000000,1587340800000,1,Arsenic,F,36
BV,631152000000,1587340800000,0,Arsenic,M,32
CR,631152000000,1587340800000,1,Arsenic,F,35
UZ,631152000000,1587340800000,0,Arsenic,M,37
SB,631152000000,1587340800000,0,Arsenic,F,38
YE,631152000000,1587340800000,0,Arsenic,M,36
ID,631152000000,1587340800000,0,Arsenic,M,45
NG,631152000000,1587340800000,0,Arsenic,F,34
WF,631152000000,1587340800000,1,Arsenic,M,31
UM,631152000000,1587340800000,0,Arsenic,M,33
MW,631152000000,1587340800000,0,Arsenic,F,24
NR,631152000000,1587340800000,0,Arsenic,M,35
TV,631152000000,1587340800000,0,Arsenic,M,36
NP,631152000000,1587340800000,0,Arsenic,F,38
PA,631152000000,1587340800000,0,Arsenic,M,30
TJ,631152000000,1587340800000,1,Arsenic,M,31
ID,631152000000,1587340800000,0,Arsenic,M,45
MQ,631152000000,1587340800000,0,Arsenic,F,42
BS,631152000000,1587340800000,0,Arsenic,F,36
GE,631152000000,1587340800000,0,Arsenic,M,32
SS,631152000000,1587340800000,1,Arsenic,M,29
NP,631152000000,1587340800000,0,Arsenic,M,38
AR,631152000000,1587340800000,0,Arsenic,F,33
MK,631152000000,1587340800000,0,Arsenic,M,36
BA,631152000000,1587340800000,0,Arsenic,M,32
UZ,631152000000,1587340800000,1,Arsenic,F,37
KN,631152000000,1587340800000,0,Arsenic,F,43
TL,631152000000,1587340800000,1,Arsenic,M,24
IN,631152000000,1587340800000,0,Arsenic,M,39
AR,631152000000,1587340800000,0,Arsenic,F,33
TW,631152000000,1587340800000,0,Arsenic,F,37
AT,631152000000,1587340800000,0,Arsenic,M,42
VE,631152000000,1587340800000,1,Arsenic,F,35
DE,631152000000,1587340800000,0,Arsenic,F,44
ZA,631152000000,1587340800000,0,Arsenic,F,33
VU,631152000000,1587340800000,0,Arsenic,M,40
UZ,631152000000,1587340800000,0,Arsenic,M,37
UG,631152000000,1587340800000,0,Arsenic,M,26
PL,631152000000,1587340800000,0,Arsenic,M,32
RE,631152000000,1587340800000,0,Arsenic,F,33
LV,631152000000,1587340800000,0,Arsenic,M,27
PY,631152000000,1587340800000,0,Arsenic,M,26
SG,631152000000,1587340800000,0,Arsenic,M,43
KI,631152000000,1587340800000,0,Arsenic,M,39
LY,631152000000,1587340800000,0,Arsenic,M,46
PW,631152000000,1587340800000,0,Arsenic,F,35
SH,631152000000,1587340800000,1,Arsenic,F,36
EG,631152000000,1587340800000,1,Arsenic,F,32
AM,631152000000,1587340800000,0,Arsenic,F,40
MP,631152000000,1587340800000,1,Arsenic,M,37
GA,631152000000,1587340800000,0,Arsenic,M,39
CN,631152000000,1587340800000,0,Arsenic,F,39
UZ,631152000000,1587340800000,0,Arsenic,M,37
PA,631152000000,1587340800000,0,Arsenic,M,30
LU,631152000000,1587340800000,0,Arsenic,M,35
CO,631152000000,1587340800000,0,Arsenic,M,33
BO,631152000000,1587340800000,0,Arsenic,M,26
OM,631152000000,1587340800000,0,Arsenic,F,36
TO,631152000000,1587340800000,1,Arsenic,F,37
BS,631152000000,1587340800000,0,Arsenic,F,36
FK,631152000000,1587340800000,0,Arsenic,M,35
NU,631152000000,1587340800000,0,Arsenic,M,27
IE,631152000000,1587340800000,0,Arsenic,F,32
GF,631152000000,1587340800000,0,Arsenic,M,30
TN,631152000000,1587340800000,0,Arsenic,M,28
GL,631152000000,1587340800000,0,Arsenic,M,41
SB,631152000000,1587340800000,1,Arsenic,M,38
LC,631152000000,1587340800000,0,Arsenic,F,36
FK,631152000000,1587340800000,0,Arsenic,M,35
RO,631152000000,1587340800000,0,Arsenic,F,34
MK,631152000000,1587340800000,0,Arsenic,F,36
US,631152000000,1587340800000,0,Arsenic,F,32
BO,631152000000,1587340800000,0,Arsenic,F,26
CU,631152000000,1587340800000,0,Arsenic,F,40
HT,631152000000,1587340800000,0,Arsenic,M,39
IS,631152000000,1587340800000,0,Arsenic,M,26
PN,631152000000,1587340800000,0,Arsenic,F,36
SI,631152000000,1587340800000,0,Arsenic,F,31
JM,631152000000,1587340800000,0,Arsenic,F,29
LB,631152000000,1587340800000,0,Arsenic,M,39
BE,631152000000,1587340800000,0,Arsenic,F,35
CD,631152000000,1587340800000,0,Arsenic,F,39
CZ,631152000000,1587340800000,0,Arsenic,F,41
FR,631152000000,1587340800000,0,Arsenic,F,36
VA,631152000000,1587340800000,0,Arsenic,M,23
DM,631152000000,1587340800000,0,Arsenic,F,28
NE,631152000000,1587340800000,0,Arsenic,F,42
AO,631152000000,1587340800000,0,Arsenic,M,32
KP,631152000000,1587340800000,0,Arsenic,F,31
MV,631152000000,1587340800000,0,Arsenic,M,29
GY,631152000000,1587340800000,0,Arsenic,F,40
FJ,631152000000,1587340800000,0,Arsenic,M,41
DE,631152000000,1587340800000,0,Arsenic,F,44
EE,631152000000,1587340800000,0,Arsenic,M,35
RE,631152000000,1587340800000,0,Arsenic,F,33
MA,631152000000,1587340800000,0,Arsenic,M,29
TC,631152000000,1587340800000,0,Arsenic,M,32
GR,631152000000,1587340800000,0,Arsenic,M,35
PW,631152000000,1587340800000,1,Arsenic,F,35
GQ,631152000000,1587340800000,0,Arsenic,F,41
DK,631152000000,1587340800000,0,Arsenic,F,36
ET,631152000000,1587340800000,1,Arsenic,F,34
AL,631152000000,1587340800000,0,Arsenic,M,29
PY,631152000000,1587340800000,0,Arsenic,M,26
GM,631152000000,1587340800000,0,Arsenic,F,27
AF,631152000000,1587340800000,0,Arsenic,F,38
KE,631152000000,1587340800000,0,Arsenic,M,27
VC,631152000000,1587340800000,0,Arsenic,F,32
GM,631152000000,1587340800000,1,Arsenic,F,27
GD,631152000000,1587340800000,0,Arsenic,F,29
SK,631152000000,1587340800000,0,Arsenic,F,36
JE,631152000000,1587340800000,0,Arsenic,F,24
HR,631152000000,1587340800000,0,Arsenic,M,31
CK,631152000000,1587340800000,0,Arsenic,M,40
GA,631152000000,1587340800000,0,Arsenic,M,39
TM,631152000000,1587340800000,0,Arsenic,F,28
CN,631152000000,1587340800000,0,Arsenic,F,39
SX,631152000000,1587340800000,1,Arsenic,F,31
GE,631152000000,1587340800000,0,Arsenic,F,32
GI,631152000000,1587340800000,1,Arsenic,M,32
MZ,631152000000,1587340800000,0,Arsenic,F,42
BG,631152000000,1587340800000,1,Arsenic,F,32
GD,631152000000,1587340800000,1,Arsenic,M,29
RU,631152000000,1587340800000,0,Arsenic,M,28
MN,631152000000,1587340800000,0,Arsenic,F,37
DZ,631152000000,1587340800000,0,Arsenic,M,36
PR,631152000000,1587340800000,0,Arsenic,F,37
TD,631152000000,1587340800000,0,Arsenic,F,30
NF,631152000000,1587340800000,0,Arsenic,F,34
UM,631152000000,1587340800000,0,Arsenic,M,33
DO,631152000000,1587340800000,0,Arsenic,F,32
LA,631152000000,1587340800000,0,Arsenic,M,42
GQ,631152000000,1587340800000,1,Arsenic,M,41
KG,631152000000,1587340800000,0,Arsenic,M,40
GH,631152000000,1587340800000,1,Arsenic,M,40
AR,631152000000,1587340800000,0,Arsenic,F,33
EC,631152000000,1587340800000,0,Arsenic,F,28
BS,631152000000,1587340800000,0,Arsenic,M,36
SS,631152000000,1587340800000,1,Arsenic,M,29
NP,631152000000,1587340800000,0,Arsenic,M,38
AF,631152000000,1587340800000,1,Arsenic,M,38
LK,631152000000,1587340800000,1,Arsenic,F,36
PW,631152000000,1587340800000,0,Arsenic,F,35
GD,631152000000,1587340800000,0,Arsenic,F,29
FO,631152000000,1587340800000,1,Arsenic,M,31
CZ,631152000000,1587340800000,0,Arsenic,F,41
NZ,631152000000,1587340800000,0,Arsenic,F,38
SI,631152000000,1587340800000,0,Arsenic,F,31
VE,631152000000,1587340800000,0,Arsenic,M,35
GS,631152000000,1587340800000,1,Arsenic,F,43
TR,631152000000,1587340800000,0,Arsenic,F,35
CA,631152000000,1587340800000,0,Arsenic,M,40
MQ,631152000000,1587340800000,1,Arsenic,M,42
BF,631152000000,1587340800000,1,Arsenic,F,32
LA,631152000000,1587340800000,0,Arsenic,F,42
TG,631152000000,1587340800000,0,Arsenic,F,33
SH,631152000000,1587340800000,0,Arsenic,F,36
TF,631152000000,1587340800000,1,Arsenic,M,31
LR,631152000000,1587340800000,0,Arsenic,F,26
UY,631152000000,1587340800000,0,Arsenic,F,39
SK,631152000000,1587340800000,0,Arsenic,M,36
ME,631152000000,1587340800000,0,Arsenic,F,28
ZA,631152000000,1587340800000,0,Arsenic,F,33
LT,631152000000,1587340800000,0,Arsenic,F,26
BA,631152000000,1587340800000,0,Arsenic,M,32
HT,631152000000,1587340800000,1,Arsenic,M,39
LA,631152000000,1587340800000,0,Arsenic,F,42
RO,631152000000,1587340800000,0,Arsenic,M,34
CA,631152000000,1587340800000,0,Arsenic,M,40
AD,631152000000,1587340800000,0,Arsenic,F,34
ML,631152000000,1587340800000,0,Arsenic,F,33
HM,631152000000,1587340800000,0,Arsenic,F,36
AU,631152000000,1587340800000,0,Arsenic,M,37
FR,631152000000,1587340800000,0,Arsenic,F,36
IE,631152000000,1587340800000,0,Arsenic,M,32
QA,631152000000,1587340800000,0,Arsenic,M,37
SM,631152000000,1587340800000,0,Arsenic,F,37
CW,631152000000,1587340800000,0,Arsenic,F,35
ZA,631152000000,1587340800000,1,Arsenic,M,33
QA,631152000000,1587340800000,0,Arsenic,M,37
ME,631152000000,1587340800000,0,Arsenic,F,28
MW,631152000000,1587340800000,1,Arsenic,F,24
FO,631152000000,1587340800000,0,Arsenic,M,31
JO,631152000000,1587340800000,0,Arsenic,M,36
MR,631152000000,1587340800000,0,Arsenic,F,36
CL,631152000000,1587340800000,0,Arsenic,F,34
LR,631152000000,1587340800000,0,Arsenic,M,26
PK,631152000000,1587340800000,0,Arsenic,F,42
MZ,631152000000,1587340800000,0,Arsenic,M,42
BI,631152000000,1587340800000,0,Arsenic,M,40
MD,631152000000,1587340800000,0,Arsenic,M,29
HK,631152000000,1587340800000,0,Arsenic,M,29
HM,631152000000,1587340800000,1,Arsenic,M,36
YT,631152000000,1587340800000,1,Arsenic,F,34
MV,631152000000,1587340800000,1,Arsenic,M,29
MF,631152000000,1587340800000,0,Arsenic,M,39
ZW,631152000000,1587340800000,0,Arsenic,F,25
AM,631152000000,1587340800000,0,Arsenic,M,40
AT,631152000000,1587340800000,0,Arsenic,M,42
LT,631152000000,1587340800000,1,Arsenic,F,26
TT,631152000000,1587340800000,0,Arsenic,M,34
BY,631152000000,1587340800000,0,Arsenic,F,28
BZ,631152000000,1587340800000,0,Arsenic,F,28
VU,631152000000,1587340800000,0,Arsenic,F,40
MS,631152000000,1587340800000,0,Arsenic,M,33
KP,631152000000,1587340800000,0,Arsenic,M,31
LA,631152000000,1587340800000,0,Arsenic,F,42
FO,631152000000,1587340800000,0,Arsenic,M,31
HT,631152000000,1587340800000,0,Arsenic,M,39
MF,631152000000,1587340800000,1,Arsenic,F,39
KZ,631152000000,1587340800000,0,Arsenic,F,25
HN,631152000000,1587340800000,0,Arsenic,M,33
TH,631152000000,1587340800000,1,Arsenic,M,26
GR,631152000000,1587340800000,0,Arsenic,F,35
GA,631152000000,1587340800000,0,Arsenic,M,39
GM,631152000000,1587340800000,0,Arsenic,F,27
VE,631152000000,1587340800000,0,Arsenic,M,35
AW,631152000000,1587340800000,0,Arsenic,F,36
VI,631152000000,1587340800000,0,Arsenic,F,31
NZ,631152000000,1587340800000,0,Arsenic,F,38
GN,631152000000,1587340800000,0,Arsenic,M,41
GL,631152000000,1587340800000,0,Arsenic,F,41
VA,631152000000,1587340800000,0,Arsenic,F,23
FJ,631152000000,1587340800000,0,Arsenic,F,41
UM,631152000000,1587340800000,0,Arsenic,F,33
TM,631152000000,1587340800000,0,Arsenic,F,28
NZ,631152000000,1587340800000,1,Arsenic,M,38
MX,631152000000,1587340800000,0,Arsenic,M,32
VN,631152000000,1587340800000,0,Arsenic,M,26
NC,631152000000,1587340800000,0,Arsenic,M,33
SL,631152000000,1587340800000,0,Arsenic,F,40
